DAY,HOUR,OPEN,HIGH,LOW,CLOSE
10/16/2015,1:00,1.1365,1.1369,1.13601,1.13657
10/16/2015,2:00,1.13659,1.13778,1.13653,1.1376
10/16/2015,3:00,1.1376,1.13837,1.13747,1.13806
10/16/2015,4:00,1.13803,1.13819,1.13754,1.13819
10/16/2015,5:00,1.13817,1.1387,1.1379,1.1381
10/16/2015,6:00,1.13812,1.13938,1.13812,1.13839
10/16/2015,7:00,1.13837,1.13944,1.13638,1.13696
10/16/2015,8:00,1.13697,1.1377,1.13523,1.13588
10/16/2015,9:00,1.13585,1.13663,1.13332,1.13468
10/16/2015,10:00,1.13469,1.13521,1.13353,1.13418
10/16/2015,11:00,1.13415,1.13586,1.1341,1.13464
10/16/2015,12:00,1.1346,1.13665,1.13456,1.13583
10/16/2015,13:00,1.13581,1.13891,1.13529,1.13747
10/16/2015,14:00,1.13748,1.13772,1.13606,1.13761
10/16/2015,15:00,1.1376,1.13793,1.13463,1.13592
10/16/2015,16:00,1.1359,1.13862,1.13578,1.13803
10/16/2015,17:00,1.13803,1.13905,1.13782,1.13871
10/16/2015,18:00,1.13869,1.1389,1.13718,1.13768
10/16/2015,19:00,1.13771,1.13774,1.13531,1.13535
10/16/2015,20:00,1.13538,1.13581,1.13429,1.13429
10/18/2015,21:00,1.13561,1.13569,1.13471,1.13556
10/18/2015,22:00,1.13563,1.13592,1.13504,1.13513
10/18/2015,23:00,1.13513,1.13602,1.13513,1.13574
10/19/2015,0:00,1.13571,1.13742,1.1355,1.13696
10/19/2015,1:00,1.13697,1.13772,1.13681,1.13725
10/19/2015,2:00,1.13725,1.13771,1.13597,1.13617
10/19/2015,3:00,1.13615,1.13617,1.13533,1.13594
10/19/2015,4:00,1.13592,1.13647,1.13574,1.1362
10/19/2015,5:00,1.13623,1.1371,1.13615,1.13666
10/19/2015,6:00,1.13665,1.13785,1.13665,1.1373
10/19/2015,7:00,1.13729,1.13744,1.13382,1.13521
10/19/2015,8:00,1.13523,1.13674,1.13492,1.13591
10/19/2015,9:00,1.13591,1.13593,1.13215,1.13228
10/19/2015,10:00,1.13226,1.13226,1.13082,1.132
10/19/2015,11:00,1.13197,1.13309,1.13192,1.13238
10/19/2015,12:00,1.13236,1.13389,1.13236,1.13332
10/19/2015,13:00,1.13334,1.13435,1.13197,1.1321
10/19/2015,14:00,1.13212,1.13284,1.13051,1.13088
10/19/2015,15:00,1.13089,1.13249,1.13074,1.13168
10/19/2015,16:00,1.13167,1.1327,1.13161,1.13207
10/19/2015,17:00,1.13206,1.13285,1.13187,1.13241
10/19/2015,18:00,1.13241,1.13276,1.132,1.13264
10/19/2015,19:00,1.13267,1.13284,1.13187,1.13261
10/19/2015,20:00,1.13257,1.13281,1.13193,1.13256
10/19/2015,21:00,1.1329,1.13307,1.13236,1.1328
10/19/2015,22:00,1.13282,1.13306,1.13262,1.13264
10/19/2015,23:00,1.13265,1.13291,1.13255,1.13279
10/20/2015,0:00,1.1328,1.13338,1.13237,1.13336
10/20/2015,1:00,1.13337,1.13389,1.13306,1.13318
10/20/2015,2:00,1.13317,1.13358,1.13316,1.13354
10/20/2015,3:00,1.13355,1.13361,1.13331,1.13358
10/20/2015,4:00,1.13361,1.13363,1.13295,1.13304
10/20/2015,5:00,1.13307,1.13357,1.13266,1.13319
10/20/2015,6:00,1.13317,1.13327,1.13234,1.13288
10/20/2015,7:00,1.13285,1.13499,1.13256,1.13462
10/20/2015,8:00,1.13464,1.13641,1.1342,1.13585
10/20/2015,9:00,1.13583,1.13718,1.1344,1.13696
10/20/2015,10:00,1.13695,1.13861,1.13685,1.13809
10/20/2015,11:00,1.1381,1.13816,1.13716,1.13733
10/20/2015,12:00,1.13735,1.13757,1.13562,1.13645
10/20/2015,13:00,1.13646,1.13668,1.13455,1.13487
10/20/2015,14:00,1.13486,1.13548,1.13317,1.13414
10/20/2015,15:00,1.13412,1.13583,1.13384,1.1358
10/20/2015,16:00,1.13578,1.13579,1.13456,1.13511
10/20/2015,17:00,1.13509,1.13563,1.1337,1.13433
10/20/2015,18:00,1.13436,1.1346,1.1335,1.13379
10/20/2015,19:00,1.13382,1.13452,1.13367,1.13379
10/20/2015,20:00,1.13381,1.13466,1.13381,1.1345
10/20/2015,21:00,1.13433,1.13474,1.13429,1.13453
10/20/2015,22:00,1.13452,1.1352,1.13448,1.13519
10/20/2015,23:00,1.13519,1.13539,1.13468,1.13539
10/21/2015,0:00,1.13537,1.13669,1.13508,1.13611
10/21/2015,1:00,1.13612,1.1364,1.1356,1.1358
10/21/2015,2:00,1.13577,1.13606,1.13549,1.13582
10/21/2015,3:00,1.13581,1.13643,1.13581,1.13601
10/21/2015,4:00,1.13597,1.13608,1.13569,1.13607
10/21/2015,5:00,1.13607,1.13615,1.13471,1.13537
10/21/2015,6:00,1.13535,1.13594,1.13426,1.13471
10/21/2015,7:00,1.13472,1.13769,1.13472,1.13707
10/21/2015,8:00,1.13708,1.13761,1.13533,1.1359
10/21/2015,9:00,1.13588,1.13589,1.13333,1.13514
10/21/2015,10:00,1.13512,1.13617,1.13468,1.1358
10/21/2015,11:00,1.13583,1.1363,1.13474,1.13541
10/21/2015,12:00,1.13542,1.13552,1.13451,1.13535
10/21/2015,13:00,1.13536,1.13549,1.13406,1.13436
10/21/2015,14:00,1.13437,1.13552,1.13364,1.13551
10/21/2015,15:00,1.13548,1.13633,1.134,1.13444
10/21/2015,16:00,1.13442,1.13528,1.13386,1.13453
10/21/2015,17:00,1.13455,1.13541,1.13379,1.13389
10/21/2015,18:00,1.13392,1.13451,1.13352,1.1338
10/21/2015,19:00,1.13383,1.13439,1.13348,1.1338
10/21/2015,20:00,1.13383,1.1342,1.13375,1.13379
10/21/2015,21:00,1.13373,1.13393,1.13352,1.13369
10/21/2015,22:00,1.13367,1.13417,1.13366,1.13404
10/21/2015,23:00,1.13408,1.13478,1.13386,1.13458
10/22/2015,0:00,1.13458,1.13464,1.1329,1.13349
10/22/2015,1:00,1.13349,1.13504,1.13347,1.1343
10/22/2015,2:00,1.13429,1.1347,1.13403,1.13443
10/22/2015,3:00,1.13445,1.13488,1.13436,1.13472
10/22/2015,4:00,1.13474,1.13474,1.13352,1.13356
10/22/2015,5:00,1.13359,1.13376,1.13257,1.13272
10/22/2015,6:00,1.1327,1.13429,1.13265,1.13392
10/22/2015,7:00,1.13395,1.1345,1.13078,1.13125
10/22/2015,8:00,1.13127,1.13166,1.13014,1.13125
10/22/2015,9:00,1.13124,1.1316,1.13046,1.1314
10/22/2015,10:00,1.13138,1.13238,1.13099,1.13134
10/22/2015,11:00,1.13133,1.13251,1.13096,1.13185
10/22/2015,12:00,1.13188,1.13227,1.11774,1.11959
10/22/2015,13:00,1.11957,1.12122,1.11543,1.11561
10/22/2015,14:00,1.11558,1.11845,1.11533,1.11602
10/22/2015,15:00,1.11602,1.11641,1.11355,1.11393
10/22/2015,16:00,1.11391,1.11422,1.11174,1.11359
10/22/2015,17:00,1.11354,1.11383,1.11189,1.11206
10/22/2015,18:00,1.11208,1.11262,1.11075,1.11093
10/22/2015,19:00,1.11094,1.11179,1.11056,1.11074
10/22/2015,20:00,1.11074,1.11125,1.10989,1.11076
10/22/2015,21:00,1.11027,1.11082,1.10754,1.11052
10/22/2015,22:00,1.11049,1.1108,1.10957,1.11054
10/22/2015,23:00,1.11058,1.11059,1.10709,1.10806
10/23/2015,0:00,1.10808,1.10942,1.10747,1.10892
10/23/2015,1:00,1.10894,1.11118,1.10894,1.11037
10/23/2015,2:00,1.11033,1.11161,1.11003,1.11157
10/23/2015,3:00,1.11154,1.11185,1.11103,1.11153
10/23/2015,4:00,1.11154,1.11187,1.11069,1.11086
10/23/2015,5:00,1.11088,1.11229,1.11077,1.11217
10/23/2015,6:00,1.11216,1.11222,1.11015,1.11117
10/23/2015,7:00,1.11116,1.11276,1.10906,1.11036
10/23/2015,8:00,1.11032,1.11369,1.11028,1.11286
10/23/2015,9:00,1.11284,1.11391,1.11055,1.11086
10/23/2015,10:00,1.11087,1.11189,1.10886,1.10908
10/23/2015,11:00,1.10906,1.11072,1.10782,1.10938
10/23/2015,12:00,1.1094,1.10996,1.10269,1.10462
10/23/2015,13:00,1.1046,1.10564,1.10183,1.10235
10/23/2015,14:00,1.10234,1.1039,1.10164,1.10314
10/23/2015,15:00,1.10316,1.10347,1.10072,1.10147
10/23/2015,16:00,1.10149,1.10243,1.10057,1.1015
10/23/2015,17:00,1.10148,1.10152,1.09978,1.09983
10/23/2015,18:00,1.09983,1.1017,1.09982,1.10039
10/23/2015,19:00,1.10041,1.10117,1.09958,1.10109
10/23/2015,20:00,1.10108,1.10165,1.10068,1.10155
10/25/2015,21:00,1.09963,1.10081,1.09916,1.10081
10/25/2015,22:00,1.10079,1.1022,1.10046,1.10185
10/25/2015,23:00,1.10184,1.10241,1.10136,1.10178
10/26/2015,0:00,1.10175,1.10308,1.10149,1.10203
10/26/2015,1:00,1.10204,1.10282,1.10142,1.10244
10/26/2015,2:00,1.10246,1.10353,1.10246,1.10333
10/26/2015,3:00,1.10335,1.10383,1.1032,1.1037
10/26/2015,4:00,1.1037,1.1039,1.10337,1.10347
10/26/2015,5:00,1.10347,1.10386,1.10324,1.1037
10/26/2015,6:00,1.10372,1.1042,1.10271,1.10308
10/26/2015,7:00,1.1031,1.10484,1.10306,1.10391
10/26/2015,8:00,1.10393,1.10555,1.10311,1.10382
10/26/2015,9:00,1.10379,1.10456,1.10223,1.10238
10/26/2015,10:00,1.10239,1.104,1.10238,1.10333
10/26/2015,11:00,1.10329,1.1034,1.10192,1.1022
10/26/2015,12:00,1.10223,1.10268,1.10113,1.10156
10/26/2015,13:00,1.10155,1.10327,1.10032,1.10321
10/26/2015,14:00,1.10314,1.10508,1.10281,1.10367
10/26/2015,15:00,1.10369,1.10542,1.10365,1.10499
10/26/2015,16:00,1.10498,1.10582,1.1042,1.10516
10/26/2015,17:00,1.10516,1.10678,1.10473,1.10528
10/26/2015,18:00,1.10526,1.10539,1.10412,1.10442
10/26/2015,19:00,1.10441,1.10514,1.10427,1.10499
10/26/2015,20:00,1.10498,1.1059,1.10485,1.10574
10/26/2015,21:00,1.10534,1.10563,1.10503,1.10518
10/26/2015,22:00,1.10515,1.1059,1.10504,1.10585
10/26/2015,23:00,1.10584,1.10628,1.10523,1.10581
10/27/2015,0:00,1.10578,1.1061,1.10471,1.10482
10/27/2015,1:00,1.10483,1.10537,1.10444,1.10476
10/27/2015,2:00,1.10475,1.10686,1.10475,1.10644
10/27/2015,3:00,1.10645,1.1068,1.10592,1.10676
10/27/2015,4:00,1.10676,1.10678,1.10614,1.10632
10/27/2015,5:00,1.1063,1.10664,1.10576,1.10637
10/27/2015,6:00,1.10635,1.10646,1.10539,1.10586
10/27/2015,7:00,1.10585,1.10715,1.10486,1.10548
10/27/2015,8:00,1.10546,1.10577,1.10418,1.10435
10/27/2015,9:00,1.10433,1.10515,1.10355,1.10437
10/27/2015,10:00,1.10436,1.10569,1.10403,1.10555
10/27/2015,11:00,1.10554,1.10655,1.1051,1.10644
10/27/2015,12:00,1.10645,1.10775,1.10486,1.10491
10/27/2015,13:00,1.10489,1.10665,1.10367,1.10392
10/27/2015,14:00,1.10394,1.10494,1.10295,1.1044
10/27/2015,15:00,1.10442,1.106,1.10337,1.10509
10/27/2015,16:00,1.1051,1.1056,1.10316,1.10377
10/27/2015,17:00,1.10378,1.1043,1.10325,1.1037
10/27/2015,18:00,1.10368,1.10457,1.10346,1.10424
10/27/2015,19:00,1.10425,1.10462,1.10358,1.10415
10/27/2015,20:00,1.10417,1.10443,1.10358,1.10441
10/27/2015,21:00,1.10426,1.10471,1.10409,1.10454
10/27/2015,22:00,1.10454,1.10476,1.10362,1.10364
10/27/2015,23:00,1.10366,1.10408,1.10314,1.10319
10/28/2015,0:00,1.10322,1.10366,1.10252,1.10307
10/28/2015,1:00,1.1031,1.10376,1.10274,1.10298
10/28/2015,2:00,1.10297,1.10389,1.10245,1.10325
10/28/2015,3:00,1.10327,1.10385,1.10284,1.10306
10/28/2015,4:00,1.10306,1.10361,1.10303,1.1034
10/28/2015,5:00,1.10338,1.10342,1.10272,1.1032
10/28/2015,6:00,1.10322,1.10437,1.10304,1.10392
10/28/2015,7:00,1.10392,1.10591,1.10366,1.10491
10/28/2015,8:00,1.10493,1.10503,1.10342,1.10441
10/28/2015,9:00,1.10439,1.10583,1.10418,1.1047
10/28/2015,10:00,1.10471,1.10681,1.10471,1.1064
10/28/2015,11:00,1.10637,1.10754,1.10596,1.10679
10/28/2015,12:00,1.1068,1.10894,1.10583,1.10872
10/28/2015,13:00,1.10874,1.10888,1.10675,1.10688
10/28/2015,14:00,1.10688,1.10776,1.10562,1.10745
10/28/2015,15:00,1.10743,1.10948,1.10628,1.10632
10/28/2015,16:00,1.10634,1.10838,1.10575,1.107
10/28/2015,17:00,1.10699,1.10826,1.10547,1.10549
10/28/2015,18:00,1.10565,1.10682,1.08961,1.08999
10/28/2015,19:00,1.08997,1.09229,1.08982,1.0919
10/28/2015,20:00,1.09189,1.09291,1.09158,1.09228
10/28/2015,21:00,1.09223,1.09268,1.09141,1.09261
10/28/2015,22:00,1.09263,1.09299,1.09198,1.0929
10/28/2015,23:00,1.09286,1.09314,1.09208,1.09231
10/29/2015,0:00,1.09233,1.09304,1.09011,1.0909
10/29/2015,1:00,1.09093,1.0919,1.09067,1.09172
10/29/2015,2:00,1.09171,1.0934,1.0917,1.0931
10/29/2015,3:00,1.09309,1.09328,1.09209,1.0924
10/29/2015,4:00,1.09242,1.0928,1.09233,1.0924
10/29/2015,5:00,1.09241,1.09336,1.09241,1.09315
10/29/2015,6:00,1.09316,1.09434,1.09311,1.09355
10/29/2015,7:00,1.0936,1.09443,1.09222,1.09251
10/29/2015,8:00,1.09252,1.09449,1.09161,1.09439
10/29/2015,9:00,1.09438,1.09703,1.09431,1.09621
10/29/2015,10:00,1.09621,1.09763,1.0953,1.09695
10/29/2015,11:00,1.09693,1.09735,1.09584,1.09606
10/29/2015,12:00,1.09608,1.09731,1.09342,1.09346
10/29/2015,13:00,1.09349,1.09593,1.09242,1.09528
10/29/2015,14:00,1.09529,1.09739,1.09463,1.09654
10/29/2015,15:00,1.09657,1.09847,1.09573,1.09597
10/29/2015,16:00,1.09597,1.09721,1.09573,1.09614
10/29/2015,17:00,1.09617,1.09664,1.09503,1.09661
10/29/2015,18:00,1.09661,1.098,1.09588,1.09737
10/29/2015,19:00,1.09735,1.09808,1.0972,1.09758
10/29/2015,20:00,1.09755,1.09804,1.09719,1.09754
10/29/2015,21:00,1.09759,1.09855,1.09726,1.09855
10/29/2015,22:00,1.09853,1.09874,1.09838,1.09862
10/29/2015,23:00,1.09863,1.09972,1.09826,1.09881
10/30/2015,0:00,1.09879,1.09896,1.09766,1.0983
10/30/2015,1:00,1.09831,1.09856,1.09736,1.09782
10/30/2015,2:00,1.09782,1.09862,1.0974,1.09853
10/30/2015,3:00,1.0985,1.09939,1.0966,1.09679
10/30/2015,4:00,1.09677,1.09847,1.09645,1.09769
10/30/2015,5:00,1.0977,1.09874,1.09738,1.0974
10/30/2015,6:00,1.09742,1.10155,1.09722,1.09901
10/30/2015,7:00,1.09901,1.10026,1.09804,1.09868
10/30/2015,8:00,1.09868,1.10101,1.09837,1.10062
10/30/2015,9:00,1.10062,1.10194,1.0998,1.10054
10/30/2015,10:00,1.10047,1.10155,1.09938,1.10029
10/30/2015,11:00,1.10027,1.10235,1.10004,1.10168
10/30/2015,12:00,1.10169,1.10361,1.10049,1.10074
10/30/2015,13:00,1.10074,1.10468,1.09985,1.10456
10/30/2015,14:00,1.10465,1.10721,1.10394,1.10516
10/30/2015,15:00,1.10517,1.10705,1.1038,1.1041
10/30/2015,16:00,1.10407,1.10509,1.10166,1.10197
10/30/2015,17:00,1.10195,1.10244,1.10103,1.10167
10/30/2015,18:00,1.1017,1.10171,1.1001,1.1003
10/30/2015,19:00,1.10028,1.10066,1.0986,1.09963
10/30/2015,20:00,1.09963,1.10039,1.099,1.10013
11/1/2015,22:00,1.10318,1.10361,1.10215,1.10324
11/1/2015,23:00,1.10323,1.10325,1.10175,1.10221
11/2/2015,0:00,1.10218,1.1028,1.1017,1.10175
11/2/2015,1:00,1.10177,1.10335,1.10172,1.10311
11/2/2015,2:00,1.10313,1.10337,1.10264,1.10285
11/2/2015,3:00,1.10284,1.10321,1.1024,1.10308
11/2/2015,4:00,1.10307,1.10315,1.10263,1.10285
11/2/2015,5:00,1.10284,1.10382,1.10237,1.10326
11/2/2015,6:00,1.10326,1.10412,1.10246,1.10257
11/2/2015,7:00,1.10256,1.10493,1.10242,1.10449
11/2/2015,8:00,1.10448,1.10456,1.10107,1.1014
11/2/2015,9:00,1.10138,1.10318,1.10032,1.10035
11/2/2015,10:00,1.10033,1.10293,1.09997,1.10253
11/2/2015,11:00,1.10255,1.10279,1.10113,1.10126
11/2/2015,12:00,1.10127,1.10378,1.10085,1.10342
11/2/2015,13:00,1.10341,1.10518,1.10287,1.10499
11/2/2015,14:00,1.10496,1.10496,1.10303,1.10306
11/2/2015,15:00,1.10307,1.10435,1.10282,1.10347
11/2/2015,16:00,1.10348,1.10353,1.10185,1.10235
11/2/2015,17:00,1.10236,1.10254,1.10147,1.102
11/2/2015,18:00,1.10201,1.103,1.10181,1.10231
11/2/2015,19:00,1.10233,1.10235,1.10095,1.10109
11/2/2015,20:00,1.1011,1.10169,1.10053,1.10163
11/2/2015,21:00,1.10161,1.10176,1.10096,1.10145
11/2/2015,22:00,1.10123,1.10156,1.10025,1.10129
11/2/2015,23:00,1.10125,1.1018,1.10118,1.1014
11/3/2015,0:00,1.10141,1.10181,1.10087,1.1009
11/3/2015,1:00,1.10091,1.1014,1.10063,1.10097
11/3/2015,2:00,1.101,1.10151,1.10099,1.10137
11/3/2015,3:00,1.10138,1.10156,1.10106,1.10147
11/3/2015,4:00,1.10146,1.10192,1.10139,1.10174
11/3/2015,5:00,1.10175,1.1019,1.10148,1.10188
11/3/2015,6:00,1.10188,1.10281,1.10164,1.10249
11/3/2015,7:00,1.10248,1.10293,1.10188,1.10214
11/3/2015,8:00,1.10211,1.1025,1.09895,1.09943
11/3/2015,9:00,1.09943,1.09972,1.09768,1.0984
11/3/2015,10:00,1.0984,1.0989,1.09707,1.09725
11/3/2015,11:00,1.09724,1.09851,1.09708,1.09714
11/3/2015,12:00,1.09713,1.09801,1.09677,1.09777
11/3/2015,13:00,1.09778,1.09807,1.09567,1.09649
11/3/2015,14:00,1.0965,1.09678,1.09351,1.09396
11/3/2015,15:00,1.09394,1.09569,1.09364,1.09511
11/3/2015,16:00,1.09512,1.09562,1.09397,1.09442
11/3/2015,17:00,1.09443,1.09635,1.09435,1.09579
11/3/2015,18:00,1.09579,1.09693,1.0943,1.09507
11/3/2015,19:00,1.09507,1.09648,1.09475,1.09634
11/3/2015,20:00,1.09633,1.09664,1.09586,1.09621
11/3/2015,21:00,1.09622,1.0968,1.09573,1.09626
11/3/2015,22:00,1.0962,1.09634,1.09562,1.09613
11/3/2015,23:00,1.09612,1.09669,1.09604,1.09612
11/4/2015,0:00,1.09613,1.0965,1.09553,1.09556
11/4/2015,1:00,1.09557,1.09572,1.09437,1.09463
11/4/2015,2:00,1.09465,1.09502,1.09371,1.09418
11/4/2015,3:00,1.09419,1.09543,1.09414,1.09542
11/4/2015,4:00,1.09539,1.09541,1.09459,1.09491
11/4/2015,5:00,1.09494,1.09572,1.09492,1.09569
11/4/2015,6:00,1.09569,1.09569,1.09461,1.09479
11/4/2015,7:00,1.09478,1.09478,1.09261,1.09392
11/4/2015,8:00,1.09391,1.09391,1.09159,1.09231
11/4/2015,9:00,1.09233,1.09294,1.09153,1.09167
11/4/2015,10:00,1.09167,1.0932,1.09132,1.09228
11/4/2015,11:00,1.09225,1.09295,1.09182,1.09281
11/4/2015,12:00,1.09279,1.09386,1.09253,1.0933
11/4/2015,13:00,1.09331,1.09372,1.09039,1.0906
11/4/2015,14:00,1.09062,1.09115,1.08713,1.08888
11/4/2015,15:00,1.08885,1.08885,1.0844,1.08583
11/4/2015,16:00,1.08586,1.08671,1.08516,1.08589
11/4/2015,17:00,1.08588,1.08651,1.08472,1.08551
11/4/2015,18:00,1.08548,1.08569,1.08433,1.08515
11/4/2015,19:00,1.08514,1.08583,1.08495,1.08571
11/4/2015,20:00,1.08569,1.08643,1.0855,1.08596
11/4/2015,21:00,1.08596,1.0865,1.08584,1.08641
11/4/2015,22:00,1.08638,1.08679,1.08626,1.08657
11/4/2015,23:00,1.08653,1.08667,1.08608,1.0863
11/5/2015,0:00,1.08629,1.0867,1.08565,1.08615
11/5/2015,1:00,1.08616,1.08725,1.08605,1.08695
11/5/2015,2:00,1.08694,1.08707,1.08631,1.08688
11/5/2015,3:00,1.08686,1.0876,1.08664,1.08741
11/5/2015,4:00,1.08738,1.08746,1.0869,1.08701
11/5/2015,5:00,1.087,1.08728,1.08666,1.08708
11/5/2015,6:00,1.08708,1.0874,1.0858,1.08628
11/5/2015,7:00,1.08626,1.08626,1.0833,1.08355
11/5/2015,8:00,1.08357,1.08915,1.08354,1.08828
11/5/2015,9:00,1.08829,1.08919,1.08617,1.08643
11/5/2015,10:00,1.08646,1.08683,1.08498,1.08608
11/5/2015,11:00,1.08605,1.08728,1.08538,1.08727
11/5/2015,12:00,1.08726,1.08844,1.08616,1.08782
11/5/2015,13:00,1.08783,1.08963,1.08689,1.08795
11/5/2015,14:00,1.08793,1.08928,1.08681,1.08685
11/5/2015,15:00,1.08688,1.0876,1.08574,1.08636
11/5/2015,16:00,1.08635,1.08763,1.08587,1.0868
11/5/2015,17:00,1.08679,1.0875,1.08602,1.0864
11/5/2015,18:00,1.08639,1.0875,1.0863,1.08709
11/5/2015,19:00,1.08707,1.08892,1.08697,1.08845
11/5/2015,20:00,1.08845,1.08886,1.08733,1.08758
11/5/2015,21:00,1.08757,1.0883,1.08746,1.08825
11/5/2015,22:00,1.08804,1.08833,1.08775,1.08818
11/5/2015,23:00,1.08814,1.08845,1.08799,1.08827
11/6/2015,0:00,1.08826,1.08872,1.08784,1.08801
11/6/2015,1:00,1.08803,1.08875,1.08801,1.08865
11/6/2015,2:00,1.08865,1.08912,1.08839,1.08879
11/6/2015,3:00,1.08879,1.08931,1.08833,1.08866
11/6/2015,4:00,1.08863,1.08865,1.08768,1.08819
11/6/2015,5:00,1.0882,1.08841,1.0878,1.08814
11/6/2015,6:00,1.08813,1.08834,1.08634,1.0864
11/6/2015,7:00,1.08639,1.08777,1.08623,1.08727
11/6/2015,8:00,1.08729,1.08847,1.08696,1.08715
11/6/2015,9:00,1.08715,1.08762,1.08642,1.08647
11/6/2015,10:00,1.08645,1.08757,1.08634,1.08731
11/6/2015,11:00,1.0873,1.08841,1.08696,1.08763
11/6/2015,12:00,1.08764,1.0881,1.08654,1.08705
11/6/2015,13:00,1.08708,1.08796,1.07016,1.07339
11/6/2015,14:00,1.07336,1.07432,1.07064,1.0735
11/6/2015,15:00,1.0735,1.07514,1.07254,1.07405
11/6/2015,16:00,1.07406,1.07512,1.07346,1.07447
11/6/2015,17:00,1.0745,1.0746,1.07269,1.07358
11/6/2015,18:00,1.0736,1.07467,1.07202,1.07437
11/6/2015,19:00,1.07435,1.07466,1.07323,1.07451
11/6/2015,20:00,1.07451,1.07462,1.07354,1.07434
11/6/2015,21:00,1.07433,1.07449,1.07351,1.07368
11/8/2015,22:00,1.07269,1.07348,1.07221,1.07297
11/8/2015,23:00,1.07297,1.0733,1.07185,1.07288
11/9/2015,0:00,1.07286,1.07422,1.07266,1.07297
11/9/2015,1:00,1.07295,1.07485,1.07286,1.07468
11/9/2015,2:00,1.07469,1.07604,1.07449,1.0758
11/9/2015,3:00,1.07579,1.07688,1.07579,1.07657
11/9/2015,4:00,1.07658,1.07707,1.07632,1.07679
11/9/2015,5:00,1.0768,1.07702,1.0761,1.07641
11/9/2015,6:00,1.07638,1.07705,1.07634,1.07682
11/9/2015,7:00,1.07677,1.07733,1.07524,1.0764
11/9/2015,8:00,1.07638,1.07771,1.07622,1.07641
11/9/2015,9:00,1.0764,1.07748,1.07578,1.07691
11/9/2015,10:00,1.07693,1.07895,1.07663,1.07762
11/9/2015,11:00,1.07763,1.07867,1.07674,1.07792
11/9/2015,12:00,1.07792,1.07863,1.07741,1.07748
11/9/2015,13:00,1.0775,1.07774,1.07339,1.07413
11/9/2015,14:00,1.07412,1.07517,1.0726,1.07309
11/9/2015,15:00,1.07308,1.07583,1.07258,1.07455
11/9/2015,16:00,1.07454,1.07821,1.07425,1.07662
11/9/2015,17:00,1.0766,1.07685,1.07539,1.07569
11/9/2015,18:00,1.07565,1.07669,1.07528,1.07618
11/9/2015,19:00,1.07618,1.0763,1.07537,1.0757
11/9/2015,20:00,1.07573,1.07631,1.07524,1.07553
11/9/2015,21:00,1.07552,1.07567,1.07447,1.07495
11/9/2015,22:00,1.07461,1.07555,1.07449,1.07549
11/9/2015,23:00,1.07548,1.07613,1.0752,1.0759
11/10/2015,0:00,1.07591,1.07602,1.07497,1.07539
11/10/2015,1:00,1.07541,1.0759,1.0748,1.0749
11/10/2015,2:00,1.07488,1.07541,1.07458,1.07529
11/10/2015,3:00,1.07531,1.07531,1.07444,1.07491
11/10/2015,4:00,1.0749,1.07501,1.07396,1.07426
11/10/2015,5:00,1.07428,1.07461,1.07364,1.07456
11/10/2015,6:00,1.07459,1.075,1.07409,1.07432
11/10/2015,7:00,1.07431,1.07633,1.07387,1.07583
11/10/2015,8:00,1.07584,1.07634,1.07413,1.07474
11/10/2015,9:00,1.07477,1.07483,1.07291,1.07359
11/10/2015,10:00,1.07358,1.07439,1.07298,1.07346
11/10/2015,11:00,1.07345,1.07384,1.07217,1.07282
11/10/2015,12:00,1.0728,1.07367,1.0697,1.07004
11/10/2015,13:00,1.07002,1.0712,1.06814,1.06949
11/10/2015,14:00,1.06947,1.07004,1.06736,1.06837
11/10/2015,15:00,1.06839,1.07066,1.06808,1.06917
11/10/2015,16:00,1.06918,1.07041,1.0684,1.06847
11/10/2015,17:00,1.06846,1.07043,1.06807,1.07035
11/10/2015,18:00,1.07032,1.07226,1.06958,1.07176
11/10/2015,19:00,1.07175,1.07178,1.07002,1.07051
11/10/2015,20:00,1.07048,1.0717,1.07032,1.07137
11/10/2015,21:00,1.07135,1.07296,1.07135,1.07235
11/10/2015,22:00,1.07218,1.07254,1.07158,1.07198
11/10/2015,23:00,1.07199,1.07404,1.07199,1.07357
11/11/2015,0:00,1.07359,1.07442,1.07284,1.0732
11/11/2015,1:00,1.07323,1.0749,1.07308,1.07472
11/11/2015,2:00,1.07473,1.07604,1.0747,1.07558
11/11/2015,3:00,1.07556,1.0773,1.07512,1.07691
11/11/2015,4:00,1.07692,1.07699,1.07561,1.07565
11/11/2015,5:00,1.07564,1.07633,1.07515,1.07581
11/11/2015,6:00,1.07579,1.07595,1.07412,1.07413
11/11/2015,7:00,1.07412,1.0752,1.0732,1.07483
11/11/2015,8:00,1.07482,1.07577,1.07353,1.07383
11/11/2015,9:00,1.07379,1.07584,1.07329,1.0749
11/11/2015,10:00,1.07489,1.07515,1.0738,1.07384
11/11/2015,11:00,1.07385,1.07417,1.07135,1.07163
11/11/2015,12:00,1.07165,1.0723,1.07105,1.07141
11/11/2015,13:00,1.0714,1.07358,1.07049,1.07335
11/11/2015,14:00,1.07332,1.07493,1.07315,1.07456
11/11/2015,15:00,1.07454,1.07532,1.07059,1.07276
11/11/2015,16:00,1.07279,1.07462,1.07212,1.07333
11/11/2015,17:00,1.07331,1.07363,1.07238,1.07283
11/11/2015,18:00,1.07281,1.07378,1.07249,1.07376
11/11/2015,19:00,1.07374,1.07441,1.07312,1.07412
11/11/2015,20:00,1.07413,1.07447,1.07367,1.0742
